date,policy,base_model,base_portfolio_size,active_model,active_portfolio_size,bist100_below_ma200,exposure,holdings,gross_return,transaction_cost,net_return,equity,period
2023-10-31,baseline,momentum_heavy,5,momentum_heavy,5,False,1.0,5,0.10831507242330018,0.002,0.10631507242330018,12.785954859980174,validation
2023-11-30,baseline,momentum_heavy,5,momentum_heavy,5,False,1.0,5,0.00150801184881475,0.002,-0.0004919881511852501,12.779664321687475,validation
2023-12-31,baseline,momentum_heavy,5,momentum_heavy,5,False,1.0,5,0.15548400845979268,0.002,0.15348400845979268,14.741138428550665,validation
2024-01-31,baseline,momentum_heavy,5,momentum_heavy,5,False,1.0,5,0.02842455618250337,0.002,0.02642455618250337,15.130666469149961,out_of_sample
2024-02-29,baseline,momentum_heavy,5,momentum_heavy,5,False,1.0,5,-0.021726709859856874,0.002,-0.023726709859856872,14.771665535850174,out_of_sample
2024-03-31,baseline,momentum_heavy,5,momentum_heavy,5,False,1.0,5,0.16412446538759423,0.002,0.16212446538759423,17.16651391373423,out_of_sample
2024-04-30,baseline,momentum_heavy,5,momentum_heavy,5,False,1.0,5,0.07631417998648841,0.002,0.07431417998648841,18.442229318460033,out_of_sample
2024-05-31,baseline,momentum_heavy,5,momentum_heavy,5,False,1.0,5,0.03970577761095504,0.002,0.03770577761095504,19.13760791579212,out_of_sample
2024-06-30,baseline,momentum_heavy,5,momentum_heavy,5,False,1.0,5,0.018545489415125994,0.002,0.016545489415125993,19.45424900499369,out_of_sample
2024-07-31,baseline,momentum_heavy,5,momentum_heavy,5,False,1.0,5,-0.09676928965286298,0.002,-0.09876928965286298,17.532766650040546,out_of_sample
2024-08-31,baseline,momentum_heavy,5,momentum_heavy,5,False,1.0,5,0.010029576110551153,0.002,0.008029576110551153,17.67354733428558,out_of_sample
2024-09-30,baseline,momentum_heavy,5,momentum_heavy,5,False,1.0,5,-0.11850021196545375,0.002,-0.12050021196545375,15.543881134322687,out_of_sample
2024-10-31,baseline,momentum_heavy,5,momentum_heavy,5,True,1.0,5,0.029356097159558826,0.002,0.027356097159558827,15.969101056869851,out_of_sample
2024-11-30,baseline,momentum_heavy,5,momentum_heavy,5,True,1.0,5,-0.0041479142630656,0.002,-0.0061479142630656,15.870924392713984,out_of_sample
2024-12-31,baseline,momentum_heavy,5,momentum_heavy,5,True,1.0,5,0.0656132343225666,0.002,0.0636132343225666,16.880525225023437,out_of_sample
2025-01-31,baseline,momentum_heavy,5,momentum_heavy,5,False,1.0,5,-0.0071515604794149205,0.002,-0.00915156047941492,16.726042077502346,out_of_sample
2025-02-28,baseline,momentum_heavy,5,momentum_heavy,5,True,1.0,5,0.022973536569360586,0.002,0.020973536569360587,17.076846332675505,out_of_sample
2025-03-31,baseline,momentum_heavy,5,momentum_heavy,5,True,1.0,5,-0.06830581970018897,0.002,-0.07030581970018897,15.876244653362587,out_of_sample
2025-04-30,baseline,momentum_heavy,5,momentum_heavy,5,True,1.0,5,-0.01937186069346226,0.002,-0.02137186069346226,15.536939764295596,out_of_sample
2025-05-31,baseline,momentum_heavy,5,momentum_heavy,5,True,1.0,5,0.08982493390212656,0.002,0.08782493390212656,16.90147047213618,out_of_sample
2025-06-30,baseline,momentum_heavy,5,momentum_heavy,5,False,1.0,5,0.0722240256754372,0.002,0.0702240256754372,18.088359768524114,out_of_sample
2025-07-31,baseline,momentum_heavy,5,momentum_heavy,5,False,1.0,5,0.023087379892898774,0.002,0.021087379892898772,18.46979588260241,out_of_sample
2025-08-31,baseline,momentum_heavy,5,momentum_heavy,5,False,1.0,5,0.04130712597578075,0.002,0.039307125975780746,19.195790476106815,out_of_sample
2025-09-30,baseline,momentum_heavy,5,momentum_heavy,5,False,1.0,5,-0.008644452137058134,0.002,-0.010644452137058134,18.9914618031509,out_of_sample
2025-10-31,baseline,momentum_heavy,5,momentum_heavy,5,False,1.0,5,-0.05073905052182086,0.002,-0.05273905052182086,17.989870139631297,out_of_sample
2025-11-30,baseline,momentum_heavy,5,momentum_heavy,5,False,1.0,5,0.018349870150461946,0.002,0.016349870150461944,18.284002180437938,out_of_sample
2025-12-31,baseline,momentum_heavy,5,momentum_heavy,5,False,1.0,5,0.2374717394308512,0.002,0.2354717394308512,22.589367977623134,out_of_sample
2026-01-31,baseline,momentum_heavy,5,momentum_heavy,5,False,1.0,5,-0.01899938710470268,0.002,-0.02099938710470268,22.11500509501045,out_of_sample
2026-02-28,baseline,momentum_heavy,5,momentum_heavy,5,False,1.0,5,-0.11267902081124836,0.002,-0.11467902081124837,19.57887796547888,out_of_sample
2026-03-31,baseline,momentum_heavy,5,momentum_heavy,5,False,1.0,5,0.12231239600482402,0.002,0.12031239600482402,21.9344596845917,out_of_sample
2026-04-30,baseline,momentum_heavy,5,momentum_heavy,5,False,1.0,5,-0.03544720251152269,0.002,-0.03744720251152269,21.113075530801964,out_of_sample
2026-05-31,baseline,momentum_heavy,5,momentum_heavy,5,False,1.0,5,-0.008158116482976574,0.002,-0.010158116482976574,20.898606450246195,out_of_sample
2026-06-30,baseline,momentum_heavy,5,momentum_heavy,5,False,1.0,5,-0.09233201642021582,0.002,-0.09433201642021583,18.92719876342194,out_of_sample
2026-07-31,baseline,momentum_heavy,5,momentum_heavy,5,False,1.0,5,0.07206349418727906,0.002,0.07006349418727906,20.25330444396443,out_of_sample
2026-08-31,baseline,momentum_heavy,5,momentum_heavy,5,False,1.0,5,-0.009745882416815132,0.002,-0.011745882416815132,20.015411511413664,out_of_sample
2018-10-31,cash_mode,momentum_heavy,5,cash,0,True,1.0,0,0.0,0.0,0.0,1.0,train
2018-11-30,cash_mode,momentum_heavy,5,cash,0,True,1.0,0,0.0,0.0,0.0,1.0,train
2018-12-31,cash_mode,momentum_heavy,5,cash,0,True,1.0,0,0.0,0.0,0.0,1.0,train
2019-01-31,cash_mode,momentum_heavy,5,momentum_heavy,5,False,1.0,5,0.013986703440322868,0.002,0.011986703440322868,1.011986703440323,train
2019-02-28,cash_mode,momentum_heavy,5,momentum_heavy,5,False,1.0,5,-0.13569026828901667,0.002,-0.13769026828901668,0.8726459827387073,train
2019-03-31,cash_mode,momentum_heavy,5,cash,0,True,1.0,0,0.0,0.0,0.0,0.8726459827387073,train
2019-04-30,cash_mode,momentum_heavy,5,cash,0,True,1.0,0,0.0,0.0,0.0,0.8726459827387073,train
2019-05-31,cash_mode,momentum_heavy,5,cash,0,True,1.0,0,0.0,0.0,0.0,0.8726459827387073,train
2019-06-30,cash_mode,momentum_heavy,5,momentum_heavy,5,False,1.0,5,0.06503219526440251,0.002,0.06303219526440251,0.9276507747193901,train
2019-07-31,cash_mode,momentum_heavy,5,momentum_heavy,5,False,1.0,5,0.008216661297180728,0.002,0.006216661297180728,0.9334176653878878,train
2019-08-31,cash_mode,momentum_heavy,5,momentum_heavy,5,False,1.0,5,0.03773128278650377,0.002,0.03573128278650377,0.9667698759477805,train
2019-09-30,cash_mode,momentum_heavy,5,momentum_heavy,5,False,1.0,5,-0.07297988469498373,0.002,-0.07497988469498373,0.8942815821226322,train
2019-10-31,cash_mode,momentum_heavy,5,momentum_heavy,5,False,1.0,5,0.06356372094364005,0.002,0.06156372094364004,0.9493368838894668,train
2019-11-30,cash_mode,momentum_heavy,5,momentum_heavy,5,False,1.0,5,0.07212078478670865,0.002,0.07012078478670865,1.0159051312147647,train
2019-12-31,cash_mode,momentum_heavy,5,momentum_heavy,5,False,1.0,5,-0.005216561752664828,0.002,-0.007216561752664828,1.0085737891005042,train
2020-01-31,cash_mode,momentum_heavy,5,momentum_heavy,5,False,1.0,5,-0.09872509075290148,0.002,-0.10072509075290148,0.9069851026623582,train
2020-02-29,cash_mode,momentum_heavy,5,momentum_heavy,5,False,1.0,5,-0.1525519503640854,0.002,-0.1545519503640854,0.7668087860947205,train
2020-03-31,cash_mode,momentum_heavy,5,cash,0,True,1.0,0,0.0,0.0,0.0,0.7668087860947205,train
2020-04-30,cash_mode,momentum_heavy,5,cash,0,True,1.0,0,0.0,0.0,0.0,0.7668087860947205,train
2020-05-31,cash_mode,momentum_heavy,5,momentum_heavy,5,False,1.0,5,0.09405962485721568,0.002,0.09205962485721568,0.8374009152798173,train
2020-06-30,cash_mode,momentum_heavy,5,momentum_heavy,5,False,1.0,5,-0.0003537159146198121,0.002,-0.0023537159146198123,0.835429911418606,train
2020-07-31,cash_mode,momentum_heavy,5,momentum_heavy,5,False,1.0,5,-0.03145151686467122,0.002,-0.033451516864671224,0.8074835136475358,train
2020-08-31,cash_mode,momentum_heavy,5,cash,0,True,1.0,0,0.0,0.0,0.0,0.8074835136475358,train
2020-09-30,cash_mode,momentum_heavy,5,momentum_heavy,5,False,1.0,5,-0.0032961401631282474,0.002,-0.005296140163128247,0.8032069677798431,train
2020-10-31,cash_mode,momentum_heavy,5,momentum_heavy,5,False,1.0,5,0.10961982947216238,0.002,0.10761982947216238,0.8896479646831625,train
2020-11-30,cash_mode,momentum_heavy,5,momentum_heavy,5,False,1.0,5,0.18996759501690558,0.002,0.18796759501690558,1.0568729530163414,train
2020-12-31,cash_mode,momentum_heavy,5,momentum_heavy,5,False,1.0,5,-0.011433435597968056,0.002,-0.013433435597968056,1.0426755182667622,train
2021-01-31,cash_mode,momentum_heavy,5,momentum_heavy,5,False,1.0,5,0.1011496691326603,0.002,0.0991496691326603,1.1460564509156368,train
2021-02-28,cash_mode,momentum_heavy,5,momentum_heavy,5,False,1.0,5,0.025782336210154844,0.002,0.023782336210154846,1.1733123507471293,train
2021-03-31,cash_mode,momentum_heavy,5,momentum_heavy,5,False,1.0,5,0.05062732967272632,0.002,0.048627329672726316,1.2303673972359912,train
2021-04-30,cash_mode,momentum_heavy,5,momentum_heavy,5,False,1.0,5,0.006859995373428229,0.002,0.004859995373428229,1.236346977094175,train
2021-05-31,cash_mode,momentum_heavy,5,momentum_heavy,5,False,1.0,5,-0.04692074470112746,0.002,-0.048920744701127464,1.1758639622657403,train
2021-06-30,cash_mode,momentum_heavy,5,cash,0,True,1.0,0,0.0,0.0,0.0,1.1758639622657403,train
2021-07-31,cash_mode,momentum_heavy,5,cash,0,True,1.0,0,0.0,0.0,0.0,1.1758639622657403,train
2021-08-31,cash_mode,momentum_heavy,5,momentum_heavy,5,False,1.0,5,-0.007184567522309782,0.002,-0.009184567522309782,1.1650641603072598,train
2021-09-30,cash_mode,momentum_heavy,5,cash,0,True,1.0,0,0.0,0.0,0.0,1.1650641603072598,train
2021-10-31,cash_mode,momentum_heavy,5,momentum_heavy,5,False,1.0,5,0.20438345429669907,0.002,0.20238345429669907,1.4008538695475263,train
2021-11-30,cash_mode,momentum_heavy,5,momentum_heavy,5,False,1.0,5,-0.02628440477368992,0.002,-0.028284404773689917,1.3612315516724542,train
2021-12-31,cash_mode,momentum_heavy,5,momentum_heavy,5,False,1.0,5,0.14096446527630413,0.002,0.13896446527630413,1.5503943663678508,train
2022-01-31,cash_mode,momentum_heavy,5,momentum_heavy,5,False,1.0,5,-0.024696728176081616,0.002,-0.026696728176081617,1.5090039094032,validation
2022-02-28,cash_mode,momentum_heavy,5,momentum_heavy,5,False,1.0,5,0.17049652474508054,0.002,0.16849652474508053,1.7632658239643795,validation
2022-03-31,cash_mode,momentum_heavy,5,momentum_heavy,5,False,1.0,5,0.12457065484369068,0.002,0.12257065484369067,1.9793904706711933,validation
2022-04-30,cash_mode,momentum_heavy,5,momentum_heavy,5,False,1.0,5,0.1247945977493345,0.002,0.1227945977493345,2.2224489273061283,validation
2022-05-31,cash_mode,momentum_heavy,5,momentum_heavy,5,False,1.0,5,-0.04785309915248566,0.002,-0.04985309915248566,2.1116529605718,validation
2022-06-30,cash_mode,momentum_heavy,5,momentum_heavy,5,False,1.0,5,-0.0032808920878180325,0.002,-0.005280892087818033,2.100501549160099,validation
2022-07-31,cash_mode,momentum_heavy,5,momentum_heavy,5,False,1.0,5,0.24173358151067742,0.002,0.23973358151067742,2.604062308508976,validation
2022-08-31,cash_mode,momentum_heavy,5,momentum_heavy,5,False,1.0,5,-0.10384545596871855,0.002,-0.10584545596871855,2.3284341460938895,validation
2022-09-30,cash_mode,momentum_heavy,5,momentum_heavy,5,False,1.0,5,0.3093586309942826,0.002,0.3073586309942826,3.044098477597649,validation
2022-10-31,cash_mode,momentum_heavy,5,momentum_heavy,5,False,1.0,5,0.22892894235344036,0.002,0.22692894235344035,3.7348925255386014,validation
2022-11-30,cash_mode,momentum_heavy,5,momentum_heavy,5,False,1.0,5,0.1428512355392822,0.002,0.1408512355392822,4.260956752367143,validation
2022-12-31,cash_mode,momentum_heavy,5,momentum_heavy,5,False,1.0,5,-0.04252253518533868,0.002,-0.044522535185338684,4.07124815543667,validation
2023-01-31,cash_mode,momentum_heavy,5,momentum_heavy,5,False,1.0,5,0.02607271760445127,0.002,0.024072717604451267,4.169254162580141,validation
2023-02-28,cash_mode,momentum_heavy,5,momentum_heavy,5,False,1.0,5,-0.05570193126997105,0.002,-0.05770193126997105,3.928680145443901,validation
2023-03-31,cash_mode,momentum_heavy,5,momentum_heavy,5,False,1.0,5,-0.08070008793833883,0.002,-0.08270008793833883,3.6037779519340845,validation
2023-04-30,cash_mode,momentum_heavy,5,momentum_heavy,5,False,1.0,5,0.021243731908050754,0.002,0.019243731908050753,3.673128088697248,validation
2023-05-31,cash_mode,momentum_heavy,5,momentum_heavy,5,False,1.0,5,0.2880677689273354,0.002,0.2860677689273354,4.723891646015198,validation
2023-06-30,cash_mode,momentum_heavy,5,momentum_heavy,5,False,1.0,5,0.2641892457378129,0.002,0.2621892457378129,5.962445233631079,validation
2023-07-31,cash_mode,momentum_heavy,5,momentum_heavy,5,False,1.0,5,0.0341528423473789,0.002,0.0321528423473789,6.154154795232899,validation
2023-08-31,cash_mode,momentum_heavy,5,momentum_heavy,5,False,1.0,5,0.07346092781772114,0.002,0.07146092781772113,6.59393640683412,validation
2023-09-30,cash_mode,momentum_heavy,5,momentum_heavy,5,False,1.0,5,-0.0840763561021318,0.002,-0.0860763561021318,6.026354388564655,validation
2023-10-31,cash_mode,momentum_heavy,5,momentum_heavy,5,False,1.0,5,0.10831507242330018,0.002,0.10631507242330018,6.667046691833379,validation
2023-11-30,cash_mode,momentum_heavy,5,momentum_heavy,5,False,1.0,5,0.00150801184881475,0.002,-0.0004919881511852501,6.663766583857599,validation
2023-12-31,cash_mode,momentum_heavy,5,momentum_heavy,5,False,1.0,5,0.15548400845979268,0.002,0.15348400845979268,7.686548190588481,validation
2024-01-31,cash_mode,momentum_heavy,5,momentum_heavy,5,False,1.0,5,0.02842455618250337,0.002,0.02642455618250337,7.889661815100206,out_of_sample
2024-02-29,cash_mode,momentum_heavy,5,momentum_heavy,5,False,1.0,5,-0.021726709859856874,0.002,-0.023726709859856872,7.702466098320931,out_of_sample
2024-03-31,cash_mode,momentum_heavy,5,momentum_heavy,5,False,1.0,5,0.16412446538759423,0.002,0.16212446538759423,8.95122429667728,out_of_sample
2024-04-30,cash_mode,momentum_heavy,5,momentum_heavy,5,False,1.0,5,0.07631417998648841,0.002,0.07431417998648841,9.616427190159984,out_of_sample
2024-05-31,cash_mode,momentum_heavy,5,momentum_heavy,5,False,1.0,5,0.03970577761095504,0.002,0.03770577761095504,9.979022055204098,out_of_sample
2024-06-30,cash_mode,momentum_heavy,5,momentum_heavy,5,False,1.0,5,0.018545489415125994,0.002,0.016545489415125993,10.144129858991786,out_of_sample
2024-07-31,cash_mode,momentum_heavy,5,momentum_heavy,5,False,1.0,5,-0.09676928965286298,0.002,-0.09876928965286298,9.14220135867277,out_of_sample
2024-08-31,cash_mode,momentum_heavy,5,momentum_heavy,5,False,1.0,5,0.010029576110551153,0.002,0.008029576110551153,9.215609360300217,out_of_sample
2024-09-30,cash_mode,momentum_heavy,5,momentum_heavy,5,False,1.0,5,-0.11850021196545375,0.002,-0.12050021196545375,8.10512647899322,out_of_sample
2024-10-31,cash_mode,momentum_heavy,5,cash,0,True,1.0,0,0.0,0.0,0.0,8.10512647899322,out_of_sample
2024-11-30,cash_mode,momentum_heavy,5,cash,0,True,1.0,0,0.0,0.0,0.0,8.10512647899322,out_of_sample
2024-12-31,cash_mode,momentum_heavy,5,cash,0,True,1.0,0,0.0,0.0,0.0,8.10512647899322,out_of_sample
2025-01-31,cash_mode,momentum_heavy,5,momentum_heavy,5,False,1.0,5,-0.0071515604794149205,0.002,-0.00915156047941492,8.030951923827407,out_of_sample
2025-02-28,cash_mode,momentum_heavy,5,cash,0,True,1.0,0,0.0,0.0,0.0,8.030951923827407,out_of_sample
2025-03-31,cash_mode,momentum_heavy,5,cash,0,True,1.0,0,0.0,0.0,0.0,8.030951923827407,out_of_sample
2025-04-30,cash_mode,momentum_heavy,5,cash,0,True,1.0,0,0.0,0.0,0.0,8.030951923827407,out_of_sample
2025-05-31,cash_mode,momentum_heavy,5,cash,0,True,1.0,0,0.0,0.0,0.0,8.030951923827407,out_of_sample
2025-06-30,cash_mode,momentum_heavy,5,momentum_heavy,5,False,1.0,5,0.0722240256754372,0.002,0.0702240256754372,8.594917697924465,out_of_sample
2025-07-31,cash_mode,momentum_heavy,5,momentum_heavy,5,False,1.0,5,0.023087379892898774,0.002,0.021087379892898772,8.776161992568797,out_of_sample
2025-08-31,cash_mode,momentum_heavy,5,momentum_heavy,5,False,1.0,5,0.04130712597578075,0.002,0.039307125975780746,9.121127697594558,out_of_sample
2025-09-30,cash_mode,momentum_heavy,5,momentum_heavy,5,False,1.0,5,-0.008644452137058134,0.002,-0.010644452137058134,9.024038290381517,out_of_sample
2025-10-31,cash_mode,momentum_heavy,5,momentum_heavy,5,False,1.0,5,-0.05073905052182086,0.002,-0.05273905052182086,8.54811907907424,out_of_sample
